game_id,name,genre_name,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
20022,Devil May Cry 4: Special Edition,Adventure,8,NULL,80.3333,10,79.1650,39
13101,Shatter,Puzzle,4,NULL,85.6000,6,77.1212,12
13101,Shatter,Indie,4,NULL,85.6000,6,77.1212,12
13101,Shatter,Arcade,4,NULL,85.6000,6,77.1212,12
318,Ragnarok Online,Role-playing (RPG),11,NULL,NULL,NULL,77.1979,33
18577,Battletoads In Battlemaniacs,Platform,2,NULL,NULL,NULL,59.9757,19
1985,Metal Gear Solid V: The Phantom Pain,Shooter,354,57,95.7368,24,85.4091,754
1985,Metal Gear Solid V: The Phantom Pain,Adventure,354,57,95.7368,24,85.4091,754
1309,Medal of Honor: Frontline,Shooter,17,NULL,93.3333,2,77.6135,75
75242,Blood & Truth,Shooter,30,1,72.2222,10,NULL,NULL
10700,PixelJunk Eden,Platform,2,NULL,87.3333,4,51.8110,12
10700,PixelJunk Eden,Puzzle,2,NULL,87.3333,4,51.8110,12
10700,PixelJunk Eden,Adventure,2,NULL,87.3333,4,51.8110,12
10700,PixelJunk Eden,Indie,2,NULL,87.3333,4,51.8110,12
18148,Wolcen: Lords of Mayhem,Role-playing (RPG),19,10,58.0000,1,43.2450,23
18148,Wolcen: Lords of Mayhem,Adventure,19,10,58.0000,1,43.2450,23
18148,Wolcen: Lords of Mayhem,Indie,19,10,58.0000,1,43.2450,23
102057,Age of Wonders: Planetfall,Strategy,5,9,83.7500,9,74.6422,19
18968,Call of Duty: Infinite Warfare,Shooter,122,13,77.2400,32,71.1336,256
18968,Call of Duty: Infinite Warfare,Adventure,122,13,77.2400,32,71.1336,256
3659,Joust,Platform,4,NULL,80.0000,2,73.6836,22
3659,Joust,Arcade,4,NULL,80.0000,2,73.6836,22
1064,The Secret World,Role-playing (RPG),11,NULL,72.1429,9,74.8506,18
1064,The Secret World,Adventure,11,NULL,72.1429,9,74.8506,18
59849,L.A. Noire,Shooter,15,1,73.3333,6,93.0330,19
59849,L.A. Noire,Strategy,15,1,73.3333,6,93.0330,19
59849,L.A. Noire,Adventure,15,1,73.3333,6,93.0330,19
55984,Blacksad: Under the Skin,Puzzle,48,21,66.2500,5,78.4428,36
55984,Blacksad: Under the Skin,Adventure,48,21,66.2500,5,78.4428,36
119295,Microsoft Flight Simulator,Simulator,39,19,85.4444,13,90.6640,37
9182,We Happy Few,Shooter,79,37,63.0000,13,60.3308,53
9182,We Happy Few,Adventure,79,37,63.0000,13,60.3308,53
9182,We Happy Few,Indie,79,37,63.0000,13,60.3308,53
72944,Silkroad Online,Role-playing (RPG),NULL,NULL,NULL,NULL,57.7318,12
94752,Minecraft: Xbox One Edition,Adventure,2,NULL,NULL,NULL,79.9560,10
94752,Minecraft: Xbox One Edition,Indie,2,NULL,NULL,NULL,79.9560,10
12530,Umbrella Corps,Shooter,4,3,39.8750,17,39.9419,10
21599,Virginia,Adventure,40,5,68.1765,20,66.7971,71
21599,Virginia,Indie,40,5,68.1765,20,66.7971,71
7276,Atelier Totori: The Adventurer of Arland,Role-playing (RPG),4,NULL,71.5000,4,73.5226,11
3679,Dance Dance Revolution,Simulator,3,NULL,63.0000,4,80.0035,12
103020,Fallout 76,Shooter,187,60,51.3571,18,53.4370,127
103020,Fallout 76,Role-playing (RPG),187,60,51.3571,18,53.4370,127
7600,Alienation,Shooter,13,2,73.1250,10,77.4981,27
17269,Roblox,Platform,64,NULL,NULL,NULL,71.5710,56
17269,Roblox,Simulator,64,NULL,NULL,NULL,71.5710,56
17269,Roblox,Adventure,64,NULL,NULL,NULL,71.5710,56
9051,Zombie Driver HD,Indie,7,NULL,60.0000,1,71.6560,14
736,GT Legends,Simulator,4,NULL,85.0000,2,89.8393,10
736,GT Legends,Sport,4,NULL,85.0000,2,89.8393,10
10929,Stronghold Crusader II,Simulator,7,NULL,64.0000,1,66.8385,16
10929,Stronghold Crusader II,Strategy,7,NULL,64.0000,1,66.8385,16
9474,Sonic the Hedgehog 4: Episode II,Platform,3,NULL,53.0000,4,54.8295,11
9474,Sonic the Hedgehog 4: Episode II,Adventure,3,NULL,53.0000,4,54.8295,11
9474,Sonic the Hedgehog 4: Episode II,Arcade,3,NULL,53.0000,4,54.8295,11
10089,Tengami,Puzzle,2,NULL,50.0000,2,41.4578,13
10089,Tengami,Adventure,2,NULL,50.0000,2,41.4578,13
10089,Tengami,Indie,2,NULL,50.0000,2,41.4578,13
284,Wolfenstein 3D,Shooter,82,NULL,56.0000,1,77.3665,238
4558,PokéPark Wii: Pikachu's Adventure,Adventure,2,NULL,62.2500,5,69.9760,16
36766,Q.U.B.E. 2,Platform,17,1,72.8333,7,73.3369,37
36766,Q.U.B.E. 2,Puzzle,17,1,72.8333,7,73.3369,37
36766,Q.U.B.E. 2,Adventure,17,1,72.8333,7,73.3369,37
36766,Q.U.B.E. 2,Indie,17,1,72.8333,7,73.3369,37
1217,Shenmue,Role-playing (RPG),40,NULL,90.0000,1,85.3559,100
1217,Shenmue,Simulator,40,NULL,90.0000,1,85.3559,100
1217,Shenmue,Adventure,40,NULL,90.0000,1,85.3559,100
8601,Fear Effect 2: Retro Helix,Shooter,1,NULL,50.0000,1,73.3516,12
8601,Fear Effect 2: Retro Helix,Adventure,1,NULL,50.0000,1,73.3516,12
11821,Fran Bow,Adventure,23,NULL,75.0000,1,71.1548,55
11821,Fran Bow,Indie,23,NULL,75.0000,1,71.1548,55
2001,Far Cry 3: Blood Dragon,Shooter,120,NULL,82.9333,16,78.2898,264
2001,Far Cry 3: Blood Dragon,Adventure,120,NULL,82.9333,16,78.2898,264
12515,Pokémon GO,Simulator,112,19,62.7273,11,66.1611,345
12515,Pokémon GO,Strategy,112,19,62.7273,11,66.1611,345
12515,Pokémon GO,Adventure,112,19,62.7273,11,66.1611,345
14528,Serena,Adventure,6,NULL,NULL,NULL,76.2665,20
14528,Serena,Indie,6,NULL,NULL,NULL,76.2665,20
7866,F1 2014,Simulator,7,1,62.7143,8,73.4536,14
7866,F1 2014,Sport,7,1,62.7143,8,73.4536,14
8592,Pokémon Shuffle,Puzzle,6,NULL,62.5000,3,63.6248,35
5,Baldur's Gate,Role-playing (RPG),118,NULL,NULL,NULL,86.8139,256
10906,Pokémon Super Mystery Dungeon,Role-playing (RPG),13,1,72.8571,7,70.7274,34
10906,Pokémon Super Mystery Dungeon,Adventure,13,1,72.8571,7,70.7274,34
144153,Aliens: Fireteam Elite,Shooter,2,3,73.8000,12,61.8640,11
556,Medal of Honor,Shooter,51,NULL,74.4444,14,69.0282,202
11392,Chaos;Head,Adventure,2,NULL,NULL,NULL,64.5468,10
6705,A Hat in Time,Platform,69,10,79.6000,13,83.8356,139
6705,A Hat in Time,Adventure,69,10,79.6000,13,83.8356,139
6705,A Hat in Time,Indie,69,10,79.6000,13,83.8356,139
8794,A Bird Story,Adventure,11,NULL,68.3333,3,77.1664,60
8794,A Bird Story,Indie,11,NULL,68.3333,3,77.1664,60
36897,A Way Out,Adventure,155,31,75.3846,14,78.7515,288
36897,A Way Out,Indie,155,31,75.3846,14,78.7515,288
1062,Alan Wake,Shooter,268,NULL,83.0000,10,81.8305,637
1062,Alan Wake,Adventure,268,NULL,83.0000,10,81.8305,637
863,Sid Meier's Alpha Centauri,Simulator,18,NULL,91.0000,1,90.4192,39
863,Sid Meier's Alpha Centauri,Strategy,18,NULL,91.0000,1,90.4192,39
2602,Alan Wake's American Nightmare,Shooter,39,NULL,79.2857,8,67.3748,153
2602,Alan Wake's American Nightmare,Adventure,39,NULL,79.2857,8,67.3748,153
1882,Amnesia: A Machine for Pigs,Puzzle,48,NULL,72.6250,10,65.8117,145
1882,Amnesia: A Machine for Pigs,Adventure,48,NULL,72.6250,10,65.8117,145
1882,Amnesia: A Machine for Pigs,Indie,48,NULL,72.6250,10,65.8117,145
26175,Wuppo,Platform,5,NULL,77.2000,5,73.6582,10
26175,Wuppo,Role-playing (RPG),5,NULL,77.2000,5,73.6582,10
26175,Wuppo,Adventure,5,NULL,77.2000,5,73.6582,10
26175,Wuppo,Indie,5,NULL,77.2000,5,73.6582,10
2064,Antichamber,Platform,75,NULL,82.6667,7,80.8804,157
2064,Antichamber,Puzzle,75,NULL,82.6667,7,80.8804,157
2064,Antichamber,Adventure,75,NULL,82.6667,7,80.8804,157
2064,Antichamber,Indie,75,NULL,82.6667,7,80.8804,157
2605,BattleBlock Theater,Platform,27,NULL,89.2857,8,77.0272,131
2605,BattleBlock Theater,Puzzle,27,NULL,89.2857,8,77.0272,131
2605,BattleBlock Theater,Adventure,27,NULL,89.2857,8,77.0272,131
2605,BattleBlock Theater,Indie,27,NULL,89.2857,8,77.0272,131
11351,Black Mirror II: Reigning Evil,Adventure,8,NULL,NULL,NULL,74.8312,27
7711,Betrayer,Shooter,5,NULL,66.0000,2,61.7121,15
7711,Betrayer,Adventure,5,NULL,66.0000,2,61.7121,15
7711,Betrayer,Indie,5,NULL,66.0000,2,61.7121,15
618,Brothers in Arms: Hell's Highway,Shooter,19,NULL,78.2000,6,71.1863,54
618,Brothers in Arms: Hell's Highway,Strategy,19,NULL,78.2000,6,71.1863,54
8941,Project Eden,Shooter,4,NULL,70.0000,1,69.9058,13
8941,Project Eden,Puzzle,4,NULL,70.0000,1,69.9058,13
8941,Project Eden,Adventure,4,NULL,70.0000,1,69.9058,13
617,Brothers in Arms: Earned in Blood,Shooter,8,NULL,73.0000,5,72.3570,42
617,Brothers in Arms: Earned in Blood,Strategy,8,NULL,73.0000,5,72.3570,42
621,Call of Duty,Shooter,186,NULL,86.6667,4,82.4099,541
119177,Call Of Duty: Modern Warfare,Shooter,80,20,78.6667,17,81.6514,191
622,Call of Duty 2,Shooter,291,NULL,84.4000,5,84.5957,730
3323,Tropico 2: Pirate Cove,Simulator,4,NULL,86.0000,2,70.0191,10
3323,Tropico 2: Pirate Cove,Strategy,4,NULL,86.0000,2,70.0191,10
2468,Prince of Persia: The Forgotten Sands,Platform,52,NULL,80.8000,6,67.2328,173
2468,Prince of Persia: The Forgotten Sands,Adventure,52,NULL,80.8000,6,67.2328,173
6038,Sid Meier's Civilization: Beyond Earth,Simulator,35,8,82.4545,13,70.6818,83
6038,Sid Meier's Civilization: Beyond Earth,Strategy,35,8,82.4545,13,70.6818,83
4132,Dino Crisis 2,Shooter,31,NULL,90.0000,1,81.9163,106
4132,Dino Crisis 2,Adventure,31,NULL,90.0000,1,81.9163,106
654,Company of Heroes,Strategy,71,NULL,95.0000,5,85.7288,152
11333,Contradiction: Spot The Liar!,Puzzle,3,NULL,80.0000,1,70.7468,12
11333,Contradiction: Spot The Liar!,Strategy,3,NULL,80.0000,1,70.7468,12
11333,Contradiction: Spot The Liar!,Adventure,3,NULL,80.0000,1,70.7468,12
11333,Contradiction: Spot The Liar!,Indie,3,NULL,80.0000,1,70.7468,12
8292,Discworld II: Missing Presumed...!?,Adventure,11,NULL,NULL,NULL,90.8594,21
5637,Costume Quest,Role-playing (RPG),14,1,80.0000,3,77.2414,64
5637,Costume Quest,Adventure,14,1,80.0000,3,77.2414,64
119259,Yooka-Laylee and the Impossible Lair,Platform,12,1,86.1111,11,74.0697,23
119259,Yooka-Laylee and the Impossible Lair,Adventure,12,1,86.1111,11,74.0697,23
119259,Yooka-Laylee and the Impossible Lair,Indie,12,1,86.1111,11,74.0697,23
1280,Breath of Fire IV,Role-playing (RPG),17,NULL,80.0000,1,82.2286,53
38,Dead Space 2,Shooter,248,NULL,90.0000,12,86.7011,700
38,Dead Space 2,Adventure,248,NULL,90.0000,12,86.7011,700
14702,Cibele,Adventure,4,NULL,65.6667,4,69.4112,13
14702,Cibele,Indie,4,NULL,65.6667,4,69.4112,13
37,Dead Space,Shooter,349,NULL,88.1667,8,85.3999,866
2216,Vagrant Story,Role-playing (RPG),20,NULL,NULL,NULL,83.6170,53
2216,Vagrant Story,Adventure,20,NULL,NULL,NULL,83.6170,53
11592,Lara Croft GO,Puzzle,39,NULL,85.8000,6,81.1478,60
11592,Lara Croft GO,Adventure,39,NULL,85.8000,6,81.1478,60
14986,Legend of Mana,Role-playing (RPG),11,NULL,NULL,NULL,80.6147,29
18853,Aragami,Adventure,26,1,69.5556,11,78.0547,48
18853,Aragami,Indie,26,1,69.5556,11,78.0547,48
3045,Bugs Bunny & Taz: Time Busters,Platform,9,NULL,NULL,NULL,84.8668,33
11210,Star Ocean: The Second Story,Role-playing (RPG),7,NULL,NULL,NULL,89.3697,23
11210,Star Ocean: The Second Story,Adventure,7,NULL,NULL,NULL,89.3697,23
3082,Dear Esther,Adventure,39,NULL,72.2500,4,71.4400,142
3082,Dear Esther,Indie,39,NULL,72.2500,4,71.4400,142
18068,Dirge of Cerberus: Final Fantasy VII,Shooter,13,NULL,61.0000,3,64.2203,26
18068,Dirge of Cerberus: Final Fantasy VII,Role-playing (RPG),13,NULL,61.0000,3,64.2203,26
2354,Deadlight,Platform,26,NULL,71.4286,9,69.0094,102
2354,Deadlight,Puzzle,26,NULL,71.4286,9,69.0094,102
2354,Deadlight,Adventure,26,NULL,71.4286,9,69.0094,102
2354,Deadlight,Indie,26,NULL,71.4286,9,69.0094,102
125,Diablo,Role-playing (RPG),153,NULL,NULL,NULL,84.0917,408
125,Diablo,Strategy,153,NULL,NULL,NULL,84.0917,408
43,Deus Ex: Human Revolution,Shooter,329,NULL,92.1111,13,84.4351,783
43,Deus Ex: Human Revolution,Role-playing (RPG),329,NULL,92.1111,13,84.4351,783
9924,Sins of a Solar Empire: Rebellion,Simulator,9,NULL,85.3333,4,80.1922,14
9924,Sins of a Solar Empire: Rebellion,Strategy,9,NULL,85.3333,4,80.1922,14
9924,Sins of a Solar Empire: Rebellion,Indie,9,NULL,85.3333,4,80.1922,14
39244,Shadow Fight 2,Role-playing (RPG),5,NULL,61.5000,2,80.7393,11
70708,Azur Lane,Shooter,5,NULL,NULL,NULL,80.0547,14
70708,Azur Lane,Role-playing (RPG),5,NULL,NULL,NULL,80.0547,14
14762,Emily is Away,Simulator,21,NULL,NULL,NULL,66.5351,96
14762,Emily is Away,Adventure,21,NULL,NULL,NULL,66.5351,96
14762,Emily is Away,Indie,21,NULL,NULL,NULL,66.5351,96
6960,Dead to Rights: Retribution,Shooter,4,NULL,68.8571,10,50.4381,9
441,Empire: Total War,Strategy,29,NULL,89.8333,7,76.8452,104
3489,F-Zero X,Arcade,19,NULL,NULL,NULL,80.4229,54
18397,Event[0],Puzzle,20,4,75.1250,10,67.3460,24
18397,Event[0],Adventure,20,4,75.1250,10,67.3460,24
18397,Event[0],Indie,20,4,75.1250,10,67.3460,24
9634,Endless Space,Strategy,17,NULL,75.0000,3,71.0534,38
517,F.E.A.R.,Shooter,136,NULL,80.8571,9,80.8336,373
519,F.E.A.R. Perseus Mandate,Shooter,23,NULL,70.0000,3,74.2437,63
514,F.E.A.R. 3,Shooter,39,NULL,75.8000,9,68.9403,149
514,F.E.A.R. 3,Adventure,39,NULL,75.8000,9,68.9403,149
5410,Pitfall: The Mayan Adventure,Platform,4,NULL,50.0000,1,73.2304,20
5410,Pitfall: The Mayan Adventure,Adventure,4,NULL,50.0000,1,73.2304,20
286,Quake II,Shooter,338,NULL,NULL,NULL,83.3552,215
8354,Splosion Man,Platform,5,NULL,77.5000,6,79.0113,20
1696,Virtual Boy Wario Land,Platform,NULL,NULL,NULL,NULL,60.1302,10
28552,Far Cry 5,Shooter,393,93,84.3333,21,75.6097,456
28552,Far Cry 5,Adventure,393,93,84.3333,21,75.6097,456
7293,Gauntlet,Role-playing (RPG),12,2,68.0000,2,65.5864,44
7293,Gauntlet,Adventure,12,2,68.0000,2,65.5864,44
5793,Crimson Skies: High Road to Revenge,Simulator,4,NULL,94.0000,3,71.1681,11
5793,Crimson Skies: High Road to Revenge,Arcade,4,NULL,94.0000,3,71.1681,11
113111,Far Cry New Dawn,Shooter,24,12,72.3636,14,66.5169,128
113111,Far Cry New Dawn,Adventure,24,12,72.3636,14,66.5169,128
26841,Fire Emblem Heroes,Role-playing (RPG),34,1,74.8750,8,62.7237,57
26841,Fire Emblem Heroes,Simulator,34,1,74.8750,8,62.7237,57
26841,Fire Emblem Heroes,Strategy,34,1,74.8750,8,62.7237,57
2124,Freelancer,Shooter,24,NULL,70.0000,2,83.0951,52
2124,Freelancer,Simulator,24,NULL,70.0000,2,83.0951,52
2124,Freelancer,Adventure,24,NULL,70.0000,2,83.0951,52
8735,Abobo's Big Adventure,Platform,2,NULL,NULL,NULL,89.2219,11
8735,Abobo's Big Adventure,Adventure,2,NULL,NULL,NULL,89.2219,11
8735,Abobo's Big Adventure,Indie,2,NULL,NULL,NULL,89.2219,11
16718,Viscera Cleanup Detail: Shadow Warrior,Simulator,8,NULL,NULL,NULL,57.8327,20
16718,Viscera Cleanup Detail: Shadow Warrior,Indie,8,NULL,NULL,NULL,57.8327,20
22778,Outward,Role-playing (RPG),13,7,56.5000,8,86.2215,23
22778,Outward,Indie,13,7,56.5000,8,86.2215,23
7350,Get Even,Shooter,39,10,73.8000,12,67.4240,19
7350,Get Even,Adventure,39,10,73.8000,12,67.4240,19
7350,Get Even,Indie,39,10,73.8000,12,67.4240,19
3242,Gunpoint,Platform,28,NULL,87.5000,5,83.4577,84
3242,Gunpoint,Puzzle,28,NULL,87.5000,5,83.4577,84
3242,Gunpoint,Strategy,28,NULL,87.5000,5,83.4577,84
3242,Gunpoint,Adventure,28,NULL,87.5000,5,83.4577,84
3242,Gunpoint,Indie,28,NULL,87.5000,5,83.4577,84
234,Guild Wars,Role-playing (RPG),24,NULL,90.3333,4,81.0141,73
234,Guild Wars,Strategy,24,NULL,90.3333,4,81.0141,73
234,Guild Wars,Adventure,24,NULL,90.3333,4,81.0141,73
338,Half-Life 2: Episode One,Shooter,246,NULL,86.5000,4,83.9716,630
2549,Half-Life: Blue Shift,Shooter,78,NULL,60.0000,2,72.2829,243
2549,Half-Life: Blue Shift,Platform,78,NULL,60.0000,2,72.2829,243
2549,Half-Life: Blue Shift,Puzzle,78,NULL,60.0000,2,72.2829,243
5156,The Sims 2: Castaway,Simulator,4,NULL,73.0000,6,69.9262,27
5156,The Sims 2: Castaway,Strategy,4,NULL,73.0000,6,69.9262,27
5156,The Sims 2: Castaway,Adventure,4,NULL,73.0000,6,69.9262,27
739,Guild Wars: Factions,Role-playing (RPG),15,NULL,80.0000,3,78.9536,34
739,Guild Wars: Factions,Strategy,15,NULL,80.0000,3,78.9536,34
739,Guild Wars: Factions,Adventure,15,NULL,80.0000,3,78.9536,34
13181,Serious Sam HD: The Second Encounter,Shooter,24,NULL,76.7500,4,71.8849,43
13181,Serious Sam HD: The Second Encounter,Indie,24,NULL,76.7500,4,71.8849,43
232,Half-Life: Opposing Force,Shooter,98,NULL,70.0000,1,80.7367,249
232,Half-Life: Opposing Force,Platform,98,NULL,70.0000,1,80.7367,249
232,Half-Life: Opposing Force,Puzzle,98,NULL,70.0000,1,80.7367,249
96392,Sakura Wars,Role-playing (RPG),NULL,1,76.8889,10,70.0529,6
96392,Sakura Wars,Simulator,NULL,1,76.8889,10,70.0529,6
96392,Sakura Wars,Adventure,NULL,1,76.8889,10,70.0529,6
1885,Homefront,Shooter,44,NULL,74.3333,14,69.0436,137
25009,Fahrenheit: Indigo Prophecy Remastered,Role-playing (RPG),22,NULL,NULL,NULL,78.4501,33
25009,Fahrenheit: Indigo Prophecy Remastered,Adventure,22,NULL,NULL,NULL,78.4501,33
188,Indiana Jones and the Infernal Machine,Adventure,8,NULL,90.0000,1,76.9414,24
16300,Dragon's Dogma: Dark Arisen,Role-playing (RPG),38,NULL,78.3810,25,80.3575,103
16300,Dragon's Dogma: Dark Arisen,Adventure,38,NULL,78.3810,25,80.3575,103
18997,Kathy Rain,Puzzle,19,NULL,81.0000,3,80.6958,36
18997,Kathy Rain,Adventure,19,NULL,81.0000,3,80.6958,36
18997,Kathy Rain,Indie,19,NULL,81.0000,3,80.6958,36
764,Jazz Jackrabbit 2,Shooter,31,NULL,NULL,NULL,78.3359,62
764,Jazz Jackrabbit 2,Platform,31,NULL,NULL,NULL,78.3359,62
1222,Knights of the Temple: Infernal Crusade,Adventure,3,NULL,40.0000,1,69.4189,14
12482,Layers of Fear,Adventure,57,NULL,76.1176,19,69.0431,161
12482,Layers of Fear,Indie,57,NULL,76.1176,19,69.0431,161
25680,The Little Acre,Puzzle,4,NULL,72.8571,8,72.3586,15
25680,The Little Acre,Role-playing (RPG),4,NULL,72.8571,8,72.3586,15
25680,The Little Acre,Adventure,4,NULL,72.8571,8,72.3586,15
25680,The Little Acre,Indie,4,NULL,72.8571,8,72.3586,15
124,Left 4 Dead 2,Shooter,259,1,88.6000,7,82.1967,730
4969,LEGO The Lord of the Rings,Adventure,48,NULL,77.4444,10,73.8504,120
8117,Lone Survivor,Adventure,13,NULL,81.3333,4,62.8024,23
40,Mafia II,Shooter,280,NULL,72.6250,11,81.3526,782
40,Mafia II,Adventure,280,NULL,72.6250,11,81.3526,782
6283,Sonic Advance,Platform,14,NULL,79.0000,1,70.1591,77
6283,Sonic Advance,Adventure,14,NULL,79.0000,1,70.1591,77
39,Mafia,Shooter,344,NULL,62.6667,4,87.5293,894
39,Mafia,Adventure,344,NULL,62.6667,4,87.5293,894
7860,Sonic Adventure,Platform,26,NULL,55.0000,1,65.7975,142
7860,Sonic Adventure,Adventure,26,NULL,55.0000,1,65.7975,142
68,Master of Orion II: Battle at Antares,Strategy,18,NULL,NULL,NULL,90.4671,41
17141,Clockwork Tales: Of Glass and Ink,Puzzle,6,NULL,70.0000,1,70.2034,13
17141,Clockwork Tales: Of Glass and Ink,Adventure,6,NULL,70.0000,1,70.2034,13
786,MechWarrior 4: Vengeance,Shooter,2,NULL,NULL,NULL,70.4460,10
786,MechWarrior 4: Vengeance,Simulator,2,NULL,NULL,NULL,70.4460,10
32021,Dungeon Punks,Role-playing (RPG),7,NULL,41.0000,1,61.3896,10
32021,Dungeon Punks,Adventure,7,NULL,41.0000,1,61.3896,10
32021,Dungeon Punks,Indie,7,NULL,41.0000,1,61.3896,10
23719,Neverwinter Nights: Enhanced Edition,Role-playing (RPG),10,1,45.0000,2,63.4946,14
23719,Neverwinter Nights: Enhanced Edition,Adventure,10,1,45.0000,2,63.4946,14
4700,Bravely Default,Role-playing (RPG),38,NULL,85.0000,12,72.3681,62
4700,Bravely Default,Adventure,38,NULL,85.0000,12,72.3681,62
451,Operation Flashpoint: Dragon Rising,Shooter,18,NULL,79.4000,6,70.6797,29
451,Operation Flashpoint: Dragon Rising,Puzzle,18,NULL,79.4000,6,70.6797,29
451,Operation Flashpoint: Dragon Rising,Simulator,18,NULL,79.4000,6,70.6797,29
451,Operation Flashpoint: Dragon Rising,Strategy,18,NULL,79.4000,6,70.6797,29
4607,Road Fighter,Arcade,4,NULL,NULL,NULL,73.2516,27
1407,Metal Slug 2,Shooter,30,NULL,NULL,NULL,81.6997,108
1407,Metal Slug 2,Platform,30,NULL,NULL,NULL,81.6997,108
1407,Metal Slug 2,Adventure,30,NULL,NULL,NULL,81.6997,108
1407,Metal Slug 2,Arcade,30,NULL,NULL,NULL,81.6997,108
178283,NFUT Cards,Simulator,18,NULL,NULL,NULL,94.7826,23
178283,NFUT Cards,Sport,18,NULL,NULL,NULL,94.7826,23
178283,NFUT Cards,Strategy,18,NULL,NULL,NULL,94.7826,23
288,Operation Flashpoint: Cold War Crisis,Shooter,19,NULL,90.0000,1,88.4480,43
288,Operation Flashpoint: Cold War Crisis,Simulator,19,NULL,90.0000,1,88.4480,43
288,Operation Flashpoint: Cold War Crisis,Strategy,19,NULL,90.0000,1,88.4480,43
49226,Batman: The Video Game,Platform,2,NULL,NULL,NULL,73.2465,18
10148,Night in the Woods,Platform,98,5,88.3333,16,81.1215,197
10148,Night in the Woods,Adventure,98,5,88.3333,16,81.1215,197
10148,Night in the Woods,Indie,98,5,88.3333,16,81.1215,197
8796,Tales of Maj'Eyal,Role-playing (RPG),5,NULL,NULL,NULL,70.2189,15
8796,Tales of Maj'Eyal,Adventure,5,NULL,NULL,NULL,70.2189,15
8796,Tales of Maj'Eyal,Indie,5,NULL,NULL,NULL,70.2189,15
2413,Oni,Shooter,18,NULL,70.0000,2,88.9122,48
12588,The King of Fighters '96,Shooter,10,NULL,NULL,NULL,72.1088,37
14587,Oxenfree,Role-playing (RPG),127,NULL,78.5625,17,75.9653,299
14587,Oxenfree,Adventure,127,NULL,78.5625,17,75.9653,299
14587,Oxenfree,Indie,127,NULL,78.5625,17,75.9653,299
16765,Type:Rider,Platform,10,NULL,81.0000,2,73.5182,16
16765,Type:Rider,Puzzle,10,NULL,81.0000,2,73.5182,16
16765,Type:Rider,Adventure,10,NULL,81.0000,2,73.5182,16
16765,Type:Rider,Indie,10,NULL,81.0000,2,73.5182,16
3166,The Lion King,Platform,33,NULL,80.0000,1,75.5726,163
3166,The Lion King,Adventure,33,NULL,80.0000,1,75.5726,163
3166,The Lion King,Arcade,33,NULL,80.0000,1,75.5726,163
1428,Phoenix Wright: Ace Attorney − Trials and Tribulations,Adventure,36,NULL,83.5000,3,88.1966,133
1427,Phoenix Wright: Ace Attorney − Justice for All,Adventure,34,NULL,80.0000,4,79.4214,141
143502,The Ratchelor: A Rat Dating Sim,Role-playing (RPG),78,1,NULL,NULL,80.2453,34
143502,The Ratchelor: A Rat Dating Sim,Indie,78,1,NULL,NULL,80.2453,34
11719,Rebel Galaxy,Role-playing (RPG),17,NULL,72.1429,8,79.1377,24
11719,Rebel Galaxy,Simulator,17,NULL,72.1429,8,79.1377,24
11719,Rebel Galaxy,Adventure,17,NULL,72.1429,8,79.1377,24
11719,Rebel Galaxy,Indie,17,NULL,72.1429,8,79.1377,24
3085,Rune,Adventure,13,NULL,70.0000,1,79.6764,32
1410,Metal Slug 5,Shooter,12,NULL,50.0000,1,80.3505,56
1410,Metal Slug 5,Platform,12,NULL,50.0000,1,80.3505,56
1410,Metal Slug 5,Adventure,12,NULL,50.0000,1,80.3505,56
4840,S.T.A.L.K.E.R.: Clear Sky,Shooter,47,2,82.3333,4,72.9464,107
44143,Hand Simulator,Simulator,1,NULL,NULL,NULL,67.9066,14
316,SWAT 4,Shooter,41,NULL,85.0000,3,86.5517,83
316,SWAT 4,Strategy,41,NULL,85.0000,3,86.5517,83
2049,Slender: The Arrival,Adventure,10,NULL,60.7143,7,72.2920,33
2049,Slender: The Arrival,Indie,10,NULL,60.7143,7,72.2920,33
34,Giants: Citizen Kabuto,Shooter,16,NULL,NULL,NULL,82.8355,27
34,Giants: Citizen Kabuto,Role-playing (RPG),16,NULL,NULL,NULL,82.8355,27
34,Giants: Citizen Kabuto,Adventure,16,NULL,NULL,NULL,82.8355,27
