game_id,name,platform_name,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
115054,Chernobylite,PC (Microsoft Windows),22,9,76.5000,3,70.5260,10
115054,Chernobylite,PlayStation 4,22,9,76.5000,3,70.5260,10
115054,Chernobylite,Xbox One,22,9,76.5000,3,70.5260,10
25310,MLB The Show 17,PlayStation 4,4,2,87.0000,10,79.9922,5
9498,Deus Ex: Mankind Divided,Linux,191,46,82.8621,36,77.7463,372
9498,Deus Ex: Mankind Divided,PC (Microsoft Windows),191,46,82.8621,36,77.7463,372
9498,Deus Ex: Mankind Divided,Mac,191,46,82.8621,36,77.7463,372
9498,Deus Ex: Mankind Divided,PlayStation 4,191,46,82.8621,36,77.7463,372
9498,Deus Ex: Mankind Divided,Xbox One,191,46,82.8621,36,77.7463,372
10964,Sniper: Ghost Warrior 3,PC (Microsoft Windows),36,7,53.3333,18,61.3641,30
10964,Sniper: Ghost Warrior 3,PlayStation 4,36,7,53.3333,18,61.3641,30
10964,Sniper: Ghost Warrior 3,Xbox One,36,7,53.3333,18,61.3641,30
9559,Titan Souls,Linux,36,7,72.3750,9,72.1789,68
9559,Titan Souls,PC (Microsoft Windows),36,7,72.3750,9,72.1789,68
9559,Titan Souls,Mac,36,7,72.3750,9,72.1789,68
9559,Titan Souls,Android,36,7,72.3750,9,72.1789,68
9559,Titan Souls,PlayStation 4,36,7,72.3750,9,72.1789,68
23431,PixelJunk Shooter Ultimate,PC (Microsoft Windows),2,NULL,NULL,NULL,75.1891,11
23431,PixelJunk Shooter Ultimate,PlayStation 4,2,NULL,NULL,NULL,75.1891,11
36952,Wolfenstein II: The New Colossus,PC (Microsoft Windows),203,14,86.5455,27,82.5722,379
36952,Wolfenstein II: The New Colossus,PlayStation 4,203,14,86.5455,27,82.5722,379
36952,Wolfenstein II: The New Colossus,Xbox One,203,14,86.5455,27,82.5722,379
36952,Wolfenstein II: The New Colossus,Nintendo Switch,203,14,86.5455,27,82.5722,379
119061,Atelier Ryza: Ever Darkness & the Secret Hideout,PC (Microsoft Windows),2,3,77.2857,7,80.0027,10
119061,Atelier Ryza: Ever Darkness & the Secret Hideout,PlayStation 4,2,3,77.2857,7,80.0027,10
119061,Atelier Ryza: Ever Darkness & the Secret Hideout,Nintendo Switch,2,3,77.2857,7,80.0027,10
37024,Super Lucky's Tale,PC (Microsoft Windows),13,1,70.5000,8,69.7850,20
37024,Super Lucky's Tale,Xbox One,13,1,70.5000,8,69.7850,20
100667,Cube Escape: Paradox,PC (Microsoft Windows),1,NULL,NULL,NULL,59.0118,17
100667,Cube Escape: Paradox,Mac,1,NULL,NULL,NULL,59.0118,17
100667,Cube Escape: Paradox,Android,1,NULL,NULL,NULL,59.0118,17
100667,Cube Escape: Paradox,iOS,1,NULL,NULL,NULL,59.0118,17
1812,Dragon Quest,Android,14,NULL,NULL,NULL,70.2549,63
1812,Dragon Quest,iOS,14,NULL,NULL,NULL,70.2549,63
1812,Dragon Quest,PlayStation 4,14,NULL,NULL,NULL,70.2549,63
1812,Dragon Quest,Nintendo Switch,14,NULL,NULL,NULL,70.2549,63
12633,Atelier Sophie: The Alchemist of the Mysterious Book,PC (Microsoft Windows),9,NULL,76.0833,12,80.0000,5
12633,Atelier Sophie: The Alchemist of the Mysterious Book,PlayStation 3,9,NULL,76.0833,12,80.0000,5
12633,Atelier Sophie: The Alchemist of the Mysterious Book,PlayStation 4,9,NULL,76.0833,12,80.0000,5
19282,Lifeline,PC (Microsoft Windows),5,NULL,80.0000,3,72.1863,11
19282,Lifeline,Mac,5,NULL,80.0000,3,72.1863,11
19282,Lifeline,Android,5,NULL,80.0000,3,72.1863,11
19282,Lifeline,iOS,5,NULL,80.0000,3,72.1863,11
28414,Mario + Rabbids Kingdom Battle,Nintendo Switch,46,6,83.3684,21,76.4420,125
1151,Broken Sword: The Sleeping Dragon,PC (Microsoft Windows),15,NULL,60.0000,2,71.9185,59
2924,Broken Sword 5: The Serpent's Curse,Linux,28,4,70.7143,14,73.2534,46
2924,Broken Sword 5: The Serpent's Curse,PC (Microsoft Windows),28,4,70.7143,14,73.2534,46
2924,Broken Sword 5: The Serpent's Curse,Mac,28,4,70.7143,14,73.2534,46
2924,Broken Sword 5: The Serpent's Curse,Android,28,4,70.7143,14,73.2534,46
2924,Broken Sword 5: The Serpent's Curse,iOS,28,4,70.7143,14,73.2534,46
2924,Broken Sword 5: The Serpent's Curse,PlayStation 4,28,4,70.7143,14,73.2534,46
2924,Broken Sword 5: The Serpent's Curse,Xbox One,28,4,70.7143,14,73.2534,46
2924,Broken Sword 5: The Serpent's Curse,Nintendo Switch,28,4,70.7143,14,73.2534,46
11157,HITMAN,Linux,173,23,78.5897,36,80.7375,369
11157,HITMAN,PC (Microsoft Windows),173,23,78.5897,36,80.7375,369
11157,HITMAN,Mac,173,23,78.5897,36,80.7375,369
11157,HITMAN,PlayStation 4,173,23,78.5897,36,80.7375,369
11157,HITMAN,Xbox One,173,23,78.5897,36,80.7375,369
103210,HITMAN 2,PC (Microsoft Windows),64,16,82.4286,17,82.7573,159
103210,HITMAN 2,PlayStation 4,64,16,82.4286,17,82.7573,159
103210,HITMAN 2,Xbox One,64,16,82.4286,17,82.7573,159
6866,Puyo Puyo Tetris,PC (Microsoft Windows),13,NULL,84.3846,16,78.3911,34
6866,Puyo Puyo Tetris,PlayStation 3,13,NULL,84.3846,16,78.3911,34
6866,Puyo Puyo Tetris,PlayStation 4,13,NULL,84.3846,16,78.3911,34
6866,Puyo Puyo Tetris,Xbox One,13,NULL,84.3846,16,78.3911,34
6866,Puyo Puyo Tetris,Nintendo Switch,13,NULL,84.3846,16,78.3911,34
3506,Gex: Enter the Gecko,PC (Microsoft Windows),3,NULL,NULL,NULL,73.6445,23
20022,Devil May Cry 4: Special Edition,PC (Microsoft Windows),8,NULL,80.3333,10,79.1650,39
20022,Devil May Cry 4: Special Edition,PlayStation 4,8,NULL,80.3333,10,79.1650,39
20022,Devil May Cry 4: Special Edition,Xbox One,8,NULL,80.3333,10,79.1650,39
13101,Shatter,Linux,4,NULL,85.6000,6,77.1212,12
13101,Shatter,PC (Microsoft Windows),4,NULL,85.6000,6,77.1212,12
13101,Shatter,PlayStation 3,4,NULL,85.6000,6,77.1212,12
13101,Shatter,Mac,4,NULL,85.6000,6,77.1212,12
318,Ragnarok Online,PC (Microsoft Windows),11,NULL,NULL,NULL,77.1979,33
1985,Metal Gear Solid V: The Phantom Pain,PC (Microsoft Windows),354,57,95.7368,24,85.4091,754
1985,Metal Gear Solid V: The Phantom Pain,PlayStation 3,354,57,95.7368,24,85.4091,754
1985,Metal Gear Solid V: The Phantom Pain,PlayStation 4,354,57,95.7368,24,85.4091,754
1985,Metal Gear Solid V: The Phantom Pain,Xbox One,354,57,95.7368,24,85.4091,754
10700,PixelJunk Eden,PC (Microsoft Windows),2,NULL,87.3333,4,51.8110,12
10700,PixelJunk Eden,PlayStation 3,2,NULL,87.3333,4,51.8110,12
18148,Wolcen: Lords of Mayhem,PC (Microsoft Windows),19,10,58.0000,1,43.2450,23
102057,Age of Wonders: Planetfall,PC (Microsoft Windows),5,9,83.7500,9,74.6422,19
102057,Age of Wonders: Planetfall,Mac,5,9,83.7500,9,74.6422,19
102057,Age of Wonders: Planetfall,PlayStation 4,5,9,83.7500,9,74.6422,19
102057,Age of Wonders: Planetfall,Xbox One,5,9,83.7500,9,74.6422,19
18968,Call of Duty: Infinite Warfare,PC (Microsoft Windows),122,13,77.2400,32,71.1336,256
18968,Call of Duty: Infinite Warfare,PlayStation 4,122,13,77.2400,32,71.1336,256
18968,Call of Duty: Infinite Warfare,Xbox One,122,13,77.2400,32,71.1336,256
3659,Joust,PlayStation 3,4,NULL,80.0000,2,73.6836,22
3659,Joust,Mac,4,NULL,80.0000,2,73.6836,22
3659,Joust,Arcade,4,NULL,80.0000,2,73.6836,22
1064,The Secret World,PC (Microsoft Windows),11,NULL,72.1429,9,74.8506,18
59849,L.A. Noire,PlayStation 4,15,1,73.3333,6,93.0330,19
59849,L.A. Noire,Xbox One,15,1,73.3333,6,93.0330,19
55984,Blacksad: Under the Skin,PC (Microsoft Windows),48,21,66.2500,5,78.4428,36
55984,Blacksad: Under the Skin,Mac,48,21,66.2500,5,78.4428,36
55984,Blacksad: Under the Skin,PlayStation 4,48,21,66.2500,5,78.4428,36
55984,Blacksad: Under the Skin,Xbox One,48,21,66.2500,5,78.4428,36
55984,Blacksad: Under the Skin,Nintendo Switch,48,21,66.2500,5,78.4428,36
119295,Microsoft Flight Simulator,PC (Microsoft Windows),39,19,85.4444,13,90.6640,37
119295,Microsoft Flight Simulator,Xbox One,39,19,85.4444,13,90.6640,37
9182,We Happy Few,PC (Microsoft Windows),79,37,63.0000,13,60.3308,53
9182,We Happy Few,Mac,79,37,63.0000,13,60.3308,53
9182,We Happy Few,PlayStation 4,79,37,63.0000,13,60.3308,53
9182,We Happy Few,Xbox One,79,37,63.0000,13,60.3308,53
72944,Silkroad Online,PC (Microsoft Windows),NULL,NULL,NULL,NULL,57.7318,12
94752,Minecraft: Xbox One Edition,Xbox One,2,NULL,NULL,NULL,79.9560,10
12530,Umbrella Corps,PC (Microsoft Windows),4,3,39.8750,17,39.9419,10
12530,Umbrella Corps,PlayStation 4,4,3,39.8750,17,39.9419,10
8211,Dead or Alive 5: Last Round,PC (Microsoft Windows),15,NULL,71.8000,11,85.2646,35
8211,Dead or Alive 5: Last Round,PlayStation 3,15,NULL,71.8000,11,85.2646,35
8211,Dead or Alive 5: Last Round,PlayStation 4,15,NULL,71.8000,11,85.2646,35
8211,Dead or Alive 5: Last Round,Xbox One,15,NULL,71.8000,11,85.2646,35
21599,Virginia,PC (Microsoft Windows),40,5,68.1765,20,66.7971,71
21599,Virginia,Mac,40,5,68.1765,20,66.7971,71
21599,Virginia,PlayStation 4,40,5,68.1765,20,66.7971,71
21599,Virginia,Xbox One,40,5,68.1765,20,66.7971,71
7276,Atelier Totori: The Adventurer of Arland,PlayStation 3,4,NULL,71.5000,4,73.5226,11
3679,Dance Dance Revolution,Arcade,3,NULL,63.0000,4,80.0035,12
103020,Fallout 76,PC (Microsoft Windows),187,60,51.3571,18,53.4370,127
103020,Fallout 76,PlayStation 4,187,60,51.3571,18,53.4370,127
103020,Fallout 76,Xbox One,187,60,51.3571,18,53.4370,127
7600,Alienation,PlayStation 4,13,2,73.1250,10,77.4981,27
17269,Roblox,PC (Microsoft Windows),64,NULL,NULL,NULL,71.5710,56
17269,Roblox,Mac,64,NULL,NULL,NULL,71.5710,56
17269,Roblox,Android,64,NULL,NULL,NULL,71.5710,56
17269,Roblox,iOS,64,NULL,NULL,NULL,71.5710,56
17269,Roblox,Xbox One,64,NULL,NULL,NULL,71.5710,56
9051,Zombie Driver HD,PC (Microsoft Windows),7,NULL,60.0000,1,71.6560,14
9051,Zombie Driver HD,PlayStation 3,7,NULL,60.0000,1,71.6560,14
736,GT Legends,PC (Microsoft Windows),4,NULL,85.0000,2,89.8393,10
10929,Stronghold Crusader II,PC (Microsoft Windows),7,NULL,64.0000,1,66.8385,16
9474,Sonic the Hedgehog 4: Episode II,PC (Microsoft Windows),3,NULL,53.0000,4,54.8295,11
9474,Sonic the Hedgehog 4: Episode II,PlayStation 3,3,NULL,53.0000,4,54.8295,11
9474,Sonic the Hedgehog 4: Episode II,Android,3,NULL,53.0000,4,54.8295,11
9474,Sonic the Hedgehog 4: Episode II,iOS,3,NULL,53.0000,4,54.8295,11
10089,Tengami,PC (Microsoft Windows),2,NULL,50.0000,2,41.4578,13
10089,Tengami,Mac,2,NULL,50.0000,2,41.4578,13
10089,Tengami,iOS,2,NULL,50.0000,2,41.4578,13
284,Wolfenstein 3D,PC (Microsoft Windows),82,NULL,56.0000,1,77.3665,238
284,Wolfenstein 3D,PlayStation 3,82,NULL,56.0000,1,77.3665,238
284,Wolfenstein 3D,Mac,82,NULL,56.0000,1,77.3665,238
284,Wolfenstein 3D,iOS,82,NULL,56.0000,1,77.3665,238
1083,Wipeout,PlayStation 3,6,NULL,75.0000,2,71.8154,19
36766,Q.U.B.E. 2,PC (Microsoft Windows),17,1,72.8333,7,73.3369,37
36766,Q.U.B.E. 2,PlayStation 4,17,1,72.8333,7,73.3369,37
36766,Q.U.B.E. 2,Xbox One,17,1,72.8333,7,73.3369,37
36766,Q.U.B.E. 2,Nintendo Switch,17,1,72.8333,7,73.3369,37
1217,Shenmue,PC (Microsoft Windows),40,NULL,90.0000,1,85.3559,100
1217,Shenmue,PlayStation 4,40,NULL,90.0000,1,85.3559,100
1217,Shenmue,Xbox One,40,NULL,90.0000,1,85.3559,100
8601,Fear Effect 2: Retro Helix,PlayStation 3,1,NULL,50.0000,1,73.3516,12
11821,Fran Bow,Linux,23,NULL,75.0000,1,71.1548,55
11821,Fran Bow,PC (Microsoft Windows),23,NULL,75.0000,1,71.1548,55
11821,Fran Bow,Mac,23,NULL,75.0000,1,71.1548,55
2001,Far Cry 3: Blood Dragon,PC (Microsoft Windows),120,NULL,82.9333,16,78.2898,264
2001,Far Cry 3: Blood Dragon,PlayStation 3,120,NULL,82.9333,16,78.2898,264
12515,Pokémon GO,Android,112,19,62.7273,11,66.1611,345
12515,Pokémon GO,iOS,112,19,62.7273,11,66.1611,345
14528,Serena,Linux,6,NULL,NULL,NULL,76.2665,20
14528,Serena,PC (Microsoft Windows),6,NULL,NULL,NULL,76.2665,20
14528,Serena,Mac,6,NULL,NULL,NULL,76.2665,20
7866,F1 2014,PC (Microsoft Windows),7,1,62.7143,8,73.4536,14
7866,F1 2014,PlayStation 3,7,1,62.7143,8,73.4536,14
8592,Pokémon Shuffle,Android,6,NULL,62.5000,3,63.6248,35
8592,Pokémon Shuffle,iOS,6,NULL,62.5000,3,63.6248,35
5,Baldur's Gate,Linux,118,NULL,NULL,NULL,86.8139,256
5,Baldur's Gate,PC (Microsoft Windows),118,NULL,NULL,NULL,86.8139,256
5,Baldur's Gate,Mac,118,NULL,NULL,NULL,86.8139,256
5,Baldur's Gate,iOS,118,NULL,NULL,NULL,86.8139,256
144153,Aliens: Fireteam Elite,PC (Microsoft Windows),2,3,73.8000,12,61.8640,11
144153,Aliens: Fireteam Elite,PlayStation 4,2,3,73.8000,12,61.8640,11
144153,Aliens: Fireteam Elite,Xbox One,2,3,73.8000,12,61.8640,11
556,Medal of Honor,Linux,51,NULL,74.4444,14,69.0282,202
556,Medal of Honor,PC (Microsoft Windows),51,NULL,74.4444,14,69.0282,202
556,Medal of Honor,PlayStation 3,51,NULL,74.4444,14,69.0282,202
11392,Chaos;Head,PC (Microsoft Windows),2,NULL,NULL,NULL,64.5468,10
11392,Chaos;Head,PlayStation 3,2,NULL,NULL,NULL,64.5468,10
11392,Chaos;Head,Android,2,NULL,NULL,NULL,64.5468,10
11392,Chaos;Head,iOS,2,NULL,NULL,NULL,64.5468,10
6705,A Hat in Time,PC (Microsoft Windows),69,10,79.6000,13,83.8356,139
6705,A Hat in Time,Mac,69,10,79.6000,13,83.8356,139
6705,A Hat in Time,PlayStation 4,69,10,79.6000,13,83.8356,139
6705,A Hat in Time,Xbox One,69,10,79.6000,13,83.8356,139
6705,A Hat in Time,Nintendo Switch,69,10,79.6000,13,83.8356,139
8794,A Bird Story,Linux,11,NULL,68.3333,3,77.1664,60
8794,A Bird Story,PC (Microsoft Windows),11,NULL,68.3333,3,77.1664,60
8794,A Bird Story,Mac,11,NULL,68.3333,3,77.1664,60
36897,A Way Out,PC (Microsoft Windows),155,31,75.3846,14,78.7515,288
36897,A Way Out,PlayStation 4,155,31,75.3846,14,78.7515,288
36897,A Way Out,Xbox One,155,31,75.3846,14,78.7515,288
1062,Alan Wake,PC (Microsoft Windows),268,NULL,83.0000,10,81.8305,637
863,Sid Meier's Alpha Centauri,Linux,18,NULL,91.0000,1,90.4192,39
863,Sid Meier's Alpha Centauri,PC (Microsoft Windows),18,NULL,91.0000,1,90.4192,39
863,Sid Meier's Alpha Centauri,Mac,18,NULL,91.0000,1,90.4192,39
2602,Alan Wake's American Nightmare,PC (Microsoft Windows),39,NULL,79.2857,8,67.3748,153
1882,Amnesia: A Machine for Pigs,Linux,48,NULL,72.6250,10,65.8117,145
1882,Amnesia: A Machine for Pigs,PC (Microsoft Windows),48,NULL,72.6250,10,65.8117,145
1882,Amnesia: A Machine for Pigs,Mac,48,NULL,72.6250,10,65.8117,145
1882,Amnesia: A Machine for Pigs,PlayStation 4,48,NULL,72.6250,10,65.8117,145
1882,Amnesia: A Machine for Pigs,Xbox One,48,NULL,72.6250,10,65.8117,145
26175,Wuppo,PC (Microsoft Windows),5,NULL,77.2000,5,73.6582,10
26175,Wuppo,PlayStation 4,5,NULL,77.2000,5,73.6582,10
26175,Wuppo,Xbox One,5,NULL,77.2000,5,73.6582,10
2064,Antichamber,Linux,75,NULL,82.6667,7,80.8804,157
2064,Antichamber,PC (Microsoft Windows),75,NULL,82.6667,7,80.8804,157
2064,Antichamber,Mac,75,NULL,82.6667,7,80.8804,157
2605,BattleBlock Theater,Linux,27,NULL,89.2857,8,77.0272,131
2605,BattleBlock Theater,PC (Microsoft Windows),27,NULL,89.2857,8,77.0272,131
2605,BattleBlock Theater,Mac,27,NULL,89.2857,8,77.0272,131
11351,Black Mirror II: Reigning Evil,PC (Microsoft Windows),8,NULL,NULL,NULL,74.8312,27
7711,Betrayer,PC (Microsoft Windows),5,NULL,66.0000,2,61.7121,15
618,Brothers in Arms: Hell's Highway,PC (Microsoft Windows),19,NULL,78.2000,6,71.1863,54
618,Brothers in Arms: Hell's Highway,PlayStation 3,19,NULL,78.2000,6,71.1863,54
8941,Project Eden,PC (Microsoft Windows),4,NULL,70.0000,1,69.9058,13
617,Brothers in Arms: Earned in Blood,PC (Microsoft Windows),8,NULL,73.0000,5,72.3570,42
617,Brothers in Arms: Earned in Blood,Mac,8,NULL,73.0000,5,72.3570,42
621,Call of Duty,PC (Microsoft Windows),186,NULL,86.6667,4,82.4099,541
621,Call of Duty,PlayStation 3,186,NULL,86.6667,4,82.4099,541
621,Call of Duty,Mac,186,NULL,86.6667,4,82.4099,541
119177,Call Of Duty: Modern Warfare,PC (Microsoft Windows),80,20,78.6667,17,81.6514,191
119177,Call Of Duty: Modern Warfare,PlayStation 4,80,20,78.6667,17,81.6514,191
119177,Call Of Duty: Modern Warfare,Xbox One,80,20,78.6667,17,81.6514,191
622,Call of Duty 2,PC (Microsoft Windows),291,NULL,84.4000,5,84.5957,730
622,Call of Duty 2,Mac,291,NULL,84.4000,5,84.5957,730
3323,Tropico 2: Pirate Cove,PC (Microsoft Windows),4,NULL,86.0000,2,70.0191,10
3323,Tropico 2: Pirate Cove,Mac,4,NULL,86.0000,2,70.0191,10
2468,Prince of Persia: The Forgotten Sands,Linux,52,NULL,80.8000,6,67.2328,173
2468,Prince of Persia: The Forgotten Sands,PC (Microsoft Windows),52,NULL,80.8000,6,67.2328,173
2468,Prince of Persia: The Forgotten Sands,PlayStation 3,52,NULL,80.8000,6,67.2328,173
6038,Sid Meier's Civilization: Beyond Earth,Linux,35,8,82.4545,13,70.6818,83
6038,Sid Meier's Civilization: Beyond Earth,PC (Microsoft Windows),35,8,82.4545,13,70.6818,83
6038,Sid Meier's Civilization: Beyond Earth,Mac,35,8,82.4545,13,70.6818,83
18854,Let It Die,PC (Microsoft Windows),13,3,76.7500,9,56.4677,11
18854,Let It Die,PlayStation 4,13,3,76.7500,9,56.4677,11
4132,Dino Crisis 2,PC (Microsoft Windows),31,NULL,90.0000,1,81.9163,106
654,Company of Heroes,PC (Microsoft Windows),71,NULL,95.0000,5,85.7288,152
654,Company of Heroes,iOS,71,NULL,95.0000,5,85.7288,152
11333,Contradiction: Spot The Liar!,PC (Microsoft Windows),3,NULL,80.0000,1,70.7468,12
11333,Contradiction: Spot The Liar!,Mac,3,NULL,80.0000,1,70.7468,12
11333,Contradiction: Spot The Liar!,iOS,3,NULL,80.0000,1,70.7468,12
8292,Discworld II: Missing Presumed...!?,PC (Microsoft Windows),11,NULL,NULL,NULL,90.8594,21
5637,Costume Quest,Linux,14,1,80.0000,3,77.2414,64
5637,Costume Quest,PC (Microsoft Windows),14,1,80.0000,3,77.2414,64
5637,Costume Quest,PlayStation 3,14,1,80.0000,3,77.2414,64
5637,Costume Quest,Mac,14,1,80.0000,3,77.2414,64
5637,Costume Quest,iOS,14,1,80.0000,3,77.2414,64
119259,Yooka-Laylee and the Impossible Lair,PC (Microsoft Windows),12,1,86.1111,11,74.0697,23
119259,Yooka-Laylee and the Impossible Lair,PlayStation 4,12,1,86.1111,11,74.0697,23
119259,Yooka-Laylee and the Impossible Lair,Xbox One,12,1,86.1111,11,74.0697,23
119259,Yooka-Laylee and the Impossible Lair,Nintendo Switch,12,1,86.1111,11,74.0697,23
1280,Breath of Fire IV,PC (Microsoft Windows),17,NULL,80.0000,1,82.2286,53
38,Dead Space 2,PC (Microsoft Windows),248,NULL,90.0000,12,86.7011,700
38,Dead Space 2,PlayStation 3,248,NULL,90.0000,12,86.7011,700
14702,Cibele,PC (Microsoft Windows),4,NULL,65.6667,4,69.4112,13
14702,Cibele,Mac,4,NULL,65.6667,4,69.4112,13
37,Dead Space,PC (Microsoft Windows),349,NULL,88.1667,8,85.3999,866
37,Dead Space,PlayStation 3,349,NULL,88.1667,8,85.3999,866
11592,Lara Croft GO,Linux,39,NULL,85.8000,6,81.1478,60
11592,Lara Croft GO,PC (Microsoft Windows),39,NULL,85.8000,6,81.1478,60
11592,Lara Croft GO,Mac,39,NULL,85.8000,6,81.1478,60
11592,Lara Croft GO,Android,39,NULL,85.8000,6,81.1478,60
11592,Lara Croft GO,iOS,39,NULL,85.8000,6,81.1478,60
11592,Lara Croft GO,PlayStation 4,39,NULL,85.8000,6,81.1478,60
18853,Aragami,Linux,26,1,69.5556,11,78.0547,48
18853,Aragami,PC (Microsoft Windows),26,1,69.5556,11,78.0547,48
18853,Aragami,Mac,26,1,69.5556,11,78.0547,48
18853,Aragami,PlayStation 4,26,1,69.5556,11,78.0547,48
18853,Aragami,Xbox One,26,1,69.5556,11,78.0547,48
18853,Aragami,Nintendo Switch,26,1,69.5556,11,78.0547,48
3045,Bugs Bunny & Taz: Time Busters,PC (Microsoft Windows),9,NULL,NULL,NULL,84.8668,33
3082,Dear Esther,PC (Microsoft Windows),39,NULL,72.2500,4,71.4400,142
3082,Dear Esther,Mac,39,NULL,72.2500,4,71.4400,142
3082,Dear Esther,PlayStation 4,39,NULL,72.2500,4,71.4400,142
3082,Dear Esther,Xbox One,39,NULL,72.2500,4,71.4400,142
2354,Deadlight,PC (Microsoft Windows),26,NULL,71.4286,9,69.0094,102
125,Diablo,PC (Microsoft Windows),153,NULL,NULL,NULL,84.0917,408
125,Diablo,Mac,153,NULL,NULL,NULL,84.0917,408
43,Deus Ex: Human Revolution,PC (Microsoft Windows),329,NULL,92.1111,13,84.4351,783
43,Deus Ex: Human Revolution,PlayStation 3,329,NULL,92.1111,13,84.4351,783
43,Deus Ex: Human Revolution,Mac,329,NULL,92.1111,13,84.4351,783
9924,Sins of a Solar Empire: Rebellion,PC (Microsoft Windows),9,NULL,85.3333,4,80.1922,14
1170,Destruction Derby 2,PC (Microsoft Windows),5,NULL,72.0000,1,73.3313,30
39244,Shadow Fight 2,Android,5,NULL,61.5000,2,80.7393,11
39244,Shadow Fight 2,iOS,5,NULL,61.5000,2,80.7393,11
39244,Shadow Fight 2,Nintendo Switch,5,NULL,61.5000,2,80.7393,11
70708,Azur Lane,Android,5,NULL,NULL,NULL,80.0547,14
70708,Azur Lane,iOS,5,NULL,NULL,NULL,80.0547,14
14762,Emily is Away,PC (Microsoft Windows),21,NULL,NULL,NULL,66.5351,96
14762,Emily is Away,Mac,21,NULL,NULL,NULL,66.5351,96
6960,Dead to Rights: Retribution,PlayStation 3,4,NULL,68.8571,10,50.4381,9
441,Empire: Total War,Linux,29,NULL,89.8333,7,76.8452,104
441,Empire: Total War,PC (Microsoft Windows),29,NULL,89.8333,7,76.8452,104
441,Empire: Total War,Mac,29,NULL,89.8333,7,76.8452,104
554,Driver: San Francisco,PC (Microsoft Windows),44,NULL,81.5000,9,75.4017,112
554,Driver: San Francisco,PlayStation 3,44,NULL,81.5000,9,75.4017,112
554,Driver: San Francisco,Mac,44,NULL,81.5000,9,75.4017,112
18397,Event[0],PC (Microsoft Windows),20,4,75.1250,10,67.3460,24
18397,Event[0],Mac,20,4,75.1250,10,67.3460,24
9634,Endless Space,PC (Microsoft Windows),17,NULL,75.0000,3,71.0534,38
517,F.E.A.R.,Linux,136,NULL,80.8571,9,80.8336,373
517,F.E.A.R.,PC (Microsoft Windows),136,NULL,80.8571,9,80.8336,373
517,F.E.A.R.,PlayStation 3,136,NULL,80.8571,9,80.8336,373
7557,Big Rigs: Over the Road Racing,PC (Microsoft Windows),2,NULL,NULL,NULL,10.8461,19
519,F.E.A.R. Perseus Mandate,PC (Microsoft Windows),23,NULL,70.0000,3,74.2437,63
514,F.E.A.R. 3,PC (Microsoft Windows),39,NULL,75.8000,9,68.9403,149
514,F.E.A.R. 3,PlayStation 3,39,NULL,75.8000,9,68.9403,149
5410,Pitfall: The Mayan Adventure,PC (Microsoft Windows),4,NULL,50.0000,1,73.2304,20
286,Quake II,PC (Microsoft Windows),338,NULL,NULL,NULL,83.3552,215
28552,Far Cry 5,PC (Microsoft Windows),393,93,84.3333,21,75.6097,456
28552,Far Cry 5,PlayStation 4,393,93,84.3333,21,75.6097,456
28552,Far Cry 5,Xbox One,393,93,84.3333,21,75.6097,456
7293,Gauntlet,PC (Microsoft Windows),12,2,68.0000,2,65.5864,44
7293,Gauntlet,PlayStation 4,12,2,68.0000,2,65.5864,44
113111,Far Cry New Dawn,PC (Microsoft Windows),24,12,72.3636,14,66.5169,128
113111,Far Cry New Dawn,PlayStation 4,24,12,72.3636,14,66.5169,128
113111,Far Cry New Dawn,Xbox One,24,12,72.3636,14,66.5169,128
26841,Fire Emblem Heroes,Android,34,1,74.8750,8,62.7237,57
26841,Fire Emblem Heroes,iOS,34,1,74.8750,8,62.7237,57
2124,Freelancer,PC (Microsoft Windows),24,NULL,70.0000,2,83.0951,52
8735,Abobo's Big Adventure,PC (Microsoft Windows),2,NULL,NULL,NULL,89.2219,11
8735,Abobo's Big Adventure,Mac,2,NULL,NULL,NULL,89.2219,11
16718,Viscera Cleanup Detail: Shadow Warrior,PC (Microsoft Windows),8,NULL,NULL,NULL,57.8327,20
